"","subject_ID","activity_code","tBodyAcc-mean()-X","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-Y","fBodyAcc-std()-Y","fBodyAcc-meanFreq()-Y","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-Y","fBodyGyro-std()-Y","fBodyGyro-meanFreq()-Y","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyAccMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroMag-meanFreq()"
"11",2,5,0.27859589,-0.098908415,-0.99878507,-0.99137882,0.92371888,0.12787786,-0.99896777,-0.98116601,0.073410891,0.0055513158,-0.99667303,-0.99071275,-0.025346783,0.087760115,-0.99446328,-0.99050543,-0.09760717,-0.049796101,-0.99430186,-0.99363215,-0.99200078,-0.99367767,-0.99248401,-0.99338931,-0.99501892,-0.99693534,-0.98394109,-0.98092551,0.2415588,-0.99670546,-0.98849434,-0.99691631,-0.9915971,0.35713544,0.28922957,-0.99298218,-0.99268503,-0.090440351,-0.99370298,-0.99370311,0.30545062,-0.99416628,-0.99552528,0.25675176
"12",2,5,0.27915178,-0.10973077,-0.99778103,-0.98568028,0.92403746,0.1314731,-0.99837133,-0.99206883,0.073495012,-0.01853629,-0.99404984,-0.98674551,-0.029174831,0.092674028,-0.99579842,-0.99431145,-0.095793768,-0.056942414,-0.99350021,-0.99551391,-0.99317478,-0.99518342,-0.98917652,-0.99115044,-0.9954186,-0.99696993,-0.98981458,-0.99431655,0.58598205,-0.9938092,-0.98549705,-0.99489149,-0.9863919,0.38446364,0.10201815,-0.99362734,-0.9939159,0.10810538,-0.99400006,-0.99601109,0.65996686,-0.99495697,-0.99613329,0.34240159
"13",2,5,0.27454383,-0.1125396,-0.99620456,-0.98751828,0.92445923,0.13103466,-0.9992491,-0.98946132,0.076245658,-0.0034026214,-0.99195764,-0.98820739,-0.02794305,0.096964901,-0.99489468,-0.9963317,-0.097721303,-0.051964221,-0.9930048,-0.99580877,-0.99209849,-0.99412726,-0.9894526,-0.99451471,-0.99543688,-0.99728357,-0.98861809,-0.99286441,0.31115536,-0.99216963,-0.98644174,-0.99240047,-0.98846739,0.45134894,0.15938337,-0.9945768,-0.99479355,0.093543233,-0.99262272,-0.99530622,0.55483306,-0.99546295,-0.99666227,0.36725
"14",2,5,0.26906631,-0.11017794,-0.9968836,-0.9884791,0.92317418,0.12898325,-0.99281837,-0.99353816,0.079173934,0.018553835,-0.99361731,-0.99061427,-0.026941731,0.089771735,-0.99388537,-0.98344383,-0.10142743,-0.058543152,-0.99293553,-0.99290875,-0.98880473,-0.98770276,-0.99092702,-0.99385728,-0.99441044,-0.99553145,-0.98442061,-0.98737963,0.13520448,-0.99351603,-0.98826057,-0.99430987,-0.99166802,0.43404713,0.053564453,-0.98992876,-0.98717522,-0.33645861,-0.98863354,-0.98793678,0.097035993,-0.98880945,-0.98753556,-0.11300024
"15",2,5,0.27557925,-0.097409776,-0.99606469,-0.98069598,0.92036099,0.12910023,-0.99243056,-0.99003989,0.075745215,0.015751456,-0.99417651,-0.991535,-0.026364477,0.073449259,-0.99254536,-0.98518426,-0.10010014,-0.060488259,-0.99249168,-0.99377681,-0.98345554,-0.98813206,-0.99209801,-0.99224337,-0.99443167,-0.99463809,-0.97359746,-0.96645863,0.16000974,-0.99513688,-0.98902474,-0.99354233,-0.99283303,0.399878,0.039919133,-0.98942265,-0.98754431,-0.28614322,-0.98738595,-0.98950494,0.199881,-0.98960102,-0.98819675,-0.032675202
"16",2,5,0.28193083,-0.086106145,-0.98907559,-0.97302388,0.91979943,0.13401665,-0.99519236,-0.96913566,0.065217218,-0.025885472,-0.97944868,-0.98769745,-0.076452794,0.025521434,-0.84566376,-0.91722556,-0.19787079,-0.059846977,-0.96508293,-0.97313161,-0.97177018,-0.96608028,-0.98444335,-0.97153546,-0.98575128,-0.96661468,-0.95675185,-0.96178818,0.0057261335,-0.98020184,-0.98362993,-0.9803966,-0.99094372,0.3357909,-0.03038267,-0.94607132,-0.90235584,-0.75685515,-0.97084205,-0.96746788,-0.071208833,-0.80914,-0.71810731,-0.31996662
"17",2,5,0.31107792,-0.10186634,-0.9366878,-0.81682639,0.87581327,0.038234377,-0.86986537,-0.82092428,0.037478233,-0.10814524,-0.97516521,-0.98472427,0.00099342639,-0.0037551694,-0.97841972,-0.9574625,-0.087205988,-0.04751798,-0.98427753,-0.9739398,-0.89114826,-0.84259528,-0.97436577,-0.96989694,-0.98494221,-0.98392743,-0.88363239,-0.82986443,-0.014557772,-0.97485024,-0.98268615,-0.97779947,-0.9852408,0.26361106,-0.30359886,-0.98011598,-0.9760463,-0.010314698,-0.86204866,-0.85576029,-0.10261874,-0.97596859,-0.95954574,-0.37289205
"18",2,5,0.26232825,-0.12552494,-0.98456111,-0.91267279,0.88997692,0.044050888,-0.97024526,-0.91993724,0.084069165,0.048234989,-0.98880708,-0.9883445,-0.0061088604,0.034434823,-0.98668458,-0.97230704,-0.10448123,-0.039153959,-0.99211655,-0.99043873,-0.94390252,-0.93970043,-0.9860497,-0.98926886,-0.99263654,-0.99471661,-0.92924887,-0.91017475,0.11982579,-0.98941257,-0.98577613,-0.98906648,-0.98959184,0.25142756,0.1753946,-0.98913607,-0.9888398,-0.012228628,-0.96053843,-0.93797575,-0.20658806,-0.9812298,-0.97131141,-0.21965188
"19",2,5,0.28841575,-0.083827858,-0.99457065,-0.97994262,0.88529186,0.038517398,-0.98971312,-0.95956976,0.079803783,-0.0045173884,-0.99168826,-0.99208358,-0.019768993,0.077789083,-0.9883864,-0.98068603,-0.10348036,-0.046259069,-0.99359924,-0.98920053,-0.97506523,-0.97474348,-0.99096838,-0.9911234,-0.99275342,-0.99496513,-0.97977967,-0.97786162,0.12666367,-0.99122166,-0.99116022,-0.99304259,-0.9914358,0.41649044,0.052578094,-0.99044019,-0.99064283,-0.038695197,-0.98357957,-0.97284557,-0.1044758,-0.99049256,-0.98760355,-0.032847815
"20",2,5,0.27116593,-0.094923481,-0.97012403,-0.9652996,0.88868488,0.046875908,-0.98890631,-0.97134623,0.058055977,-0.031103821,-0.95251521,-0.97959714,-0.026489988,0.12018605,-0.95170794,-0.94386544,-0.1109612,-0.039061843,-0.94984523,-0.95500434,-0.95883076,-0.92293487,-0.96404005,-0.93386755,-0.97088597,-0.95995921,-0.9008582,-0.90761105,0.028758826,-0.95448426,-0.97577418,-0.95454897,-0.98214495,0.20053662,-0.19077559,-0.9658466,-0.97015055,-0.043400546,-0.93889729,-0.92558908,-0.031525295,-0.94747945,-0.92406528,-0.33818405
"21",2,5,0.25309467,-0.13929762,-0.96892213,-0.91886033,0.88639445,0.049435445,-0.97642372,-0.98430715,0.069933008,-0.0087410564,-0.94378163,-0.96683346,-0.025536965,0.12869787,-0.94013604,-0.93900763,-0.10432095,-0.069738881,-0.94481275,-0.93835316,-0.9254881,-0.93678778,-0.95100947,-0.93406878,-0.95872291,-0.95653005,-0.91284737,-0.91369708,-0.042563021,-0.94744038,-0.96320915,-0.94476876,-0.96888816,0.11305773,-0.15223459,-0.95693278,-0.95803225,-0.021418832,-0.937565,-0.9450127,0.066166487,-0.94531701,-0.94233863,-0.11987441
"22",2,5,0.27133883,-0.11859533,-0.96093148,-0.87126958,0.8782922,0.039357117,-0.97823679,-0.93292764,0.10063345,0.028254346,-0.9110978,-0.93324296,-0.031374775,0.073211718,-0.95113006,-0.91614341,-0.097805754,-0.081625418,-0.93067604,-0.90775388,-0.91671002,-0.93474524,-0.93070744,-0.87954362,-0.93362003,-0.88418956,-0.88954707,-0.91953039,0.33676435,-0.90958203,-0.92189602,-0.92108271,-0.94377726,0.58081139,0.32755029,-0.89863943,-0.91917057,0.29989994,-0.92074201,-0.95342129,0.56219073,-0.89294573,-0.93324624,0.41348437
"23",2,5,0.29926682,-0.031653276,-0.94875426,-0.88070536,0.87638473,0.039266249,-0.98946113,-0.91379833,0.072036923,0.00019655927,-0.88857658,-0.92702027,-0.035775411,0.03852549,-0.95053621,-0.74673048,-0.086341844,-0.04379737,-0.91618991,-0.73791892,-0.8866145,-0.85899127,-0.89156887,-0.88053321,-0.89403232,-0.82266518,-0.84118481,-0.85473296,0.03202792,-0.89059864,-0.9110382,-0.89640782,-0.94340129,0.46060613,0.076147088,-0.84501826,-0.86407104,-0.10427954,-0.85460731,-0.88231245,0.080126495,-0.78746748,-0.80526513,0.056952593
"24",2,5,0.29389749,-0.069281198,-0.96241329,-0.85995713,0.88282593,0.066307063,-0.97763912,-0.86717267,0.067964088,-0.02831438,-0.92750791,-0.96125155,-0.031933568,0.067888599,-0.95451242,-0.75439235,-0.089551643,-0.039311445,-0.94605528,-0.75060083,-0.91424457,-0.84884008,-0.93379134,-0.90934307,-0.93389188,-0.84068516,-0.86853152,-0.8682478,-0.083162951,-0.93020452,-0.95727197,-0.93101079,-0.96363442,0.28902635,-0.28978147,-0.88434909,-0.86844779,-0.38444706,-0.88238538,-0.85484132,-0.3007539,-0.80571585,-0.79151224,-0.14354921
"25",2,5,0.27563911,-0.1254582,-0.98916068,-0.96872274,0.88824855,0.081629881,-0.99197651,-0.969735,0.085393668,-0.015536821,-0.98039241,-0.98048179,-0.033494339,0.10193292,-0.96920737,-0.96580084,-0.09617789,-0.043954046,-0.98031888,-0.97127637,-0.97639741,-0.98002125,-0.97752202,-0.98219111,-0.98156201,-0.98178573,-0.96558983,-0.97111034,0.004257158,-0.97766077,-0.97727921,-0.98601668,-0.98229033,0.623365,-0.20137703,-0.97447368,-0.97094493,-0.25170247,-0.97599241,-0.98508439,0.33450023,-0.97769301,-0.97594928,-0.053355248
"26",2,5,0.27225459,-0.13318432,-0.99115349,-0.97316133,0.88833105,0.075492335,-0.99607584,-0.96880022,0.07232242,0.0022683017,-0.98679902,-0.98315362,-0.032800503,0.11430315,-0.97998548,-0.97736636,-0.098093802,-0.051153105,-0.98633375,-0.98506684,-0.97278247,-0.97340407,-0.98230467,-0.98736749,-0.98801891,-0.98567978,-0.96663407,-0.96315009,0.018259313,-0.98641512,-0.98054747,-0.98847165,-0.98430666,0.23514688,-0.095183692,-0.98077626,-0.98515793,0.080033882,-0.9744553,-0.97575665,-0.0047700824,-0.9841708,-0.98245605,-0.044412803
"27",2,5,0.27642711,-0.12694133,-0.99298881,-0.9657378,0.88653599,0.065348552,-0.99497146,-0.95317626,0.074509321,0.034901242,-0.99122791,-0.99065479,-0.02498197,0.092864514,-0.98470493,-0.97051035,-0.10085785,-0.070964995,-0.98876545,-0.99171636,-0.97410189,-0.97369118,-0.98929212,-0.99316908,-0.99242066,-0.99343452,-0.97257829,-0.96330923,-0.13253471,-0.9921867,-0.98902257,-0.99086264,-0.99081268,0.20619193,0.01277763,-0.98663348,-0.98317441,-0.39153471,-0.97854756,-0.9738442,-0.093595286,-0.9873502,-0.98329745,-0.22248647
"28",2,5,0.28016952,-0.10047145,-0.99359232,-0.97793999,0.88595445,0.05903586,-0.99566606,-0.98105626,0.072727808,0.0035057619,-0.98996687,-0.98931245,-0.023093566,0.080856878,-0.98872228,-0.97959066,-0.093747448,-0.063732156,-0.99058671,-0.99142034,-0.98424763,-0.98596967,-0.98869299,-0.99247748,-0.99339805,-0.99497909,-0.97863946,-0.96934037,-0.081494006,-0.98987604,-0.98701525,-0.99096575,-0.99024547,0.35581526,0.31193441,-0.98940614,-0.98544675,-0.46675056,-0.986493,-0.98674105,0.12423969,-0.98792314,-0.98604296,-0.1795864
"29",2,5,0.27746102,-0.10639347,-0.99502745,-0.97872472,0.88675759,0.061267268,-0.99613717,-0.98159227,0.076517346,-0.013201935,-0.98961731,-0.9894596,-0.02648868,0.082382273,-0.9901469,-0.9850075,-0.10172432,-0.051866697,-0.99147383,-0.99351864,-0.9863763,-0.98543415,-0.98787803,-0.99101282,-0.99388532,-0.99488451,-0.97619194,-0.96998062,-0.040244128,-0.9903802,-0.9878848,-0.98961906,-0.98952152,0.42711219,0.072280555,-0.99138461,-0.99102057,-0.047763183,-0.98525593,-0.98677206,0.12210736,-0.99114474,-0.99184283,0.067331992
"30",2,5,0.28837469,-0.10705876,-0.99334035,-0.98449309,0.88727114,0.062138516,-0.99569824,-0.99078944,0.079692861,0.019722732,-0.99297171,-0.99185676,-0.02724897,0.072089463,-0.99325049,-0.98659587,-0.098589224,-0.048265495,-0.99406273,-0.99371752,-0.98114936,-0.98288288,-0.99070401,-0.99477924,-0.99509372,-0.99577314,-0.97531313,-0.95736238,-0.0053021161,-0.99163949,-0.99031655,-0.99552724,-0.99192643,0.84544456,0.18472694,-0.99300989,-0.99201558,-0.08531104,-0.9884016,-0.98126903,-0.093381174,-0.99334345,-0.99350915,0.12489191
"31",2,5,0.28590496,-0.10273652,-0.99188377,-0.98415868,0.89033905,0.063073539,-0.98596458,-0.98387503,0.073692837,0.024172207,-0.99448244,-0.99015863,-0.030446957,0.084129975,-0.97846434,-0.98276696,-0.13741057,-0.038735438,-0.98464085,-0.99098372,-0.98120081,-0.98298022,-0.99091628,-0.99143577,-0.99269469,-0.98906268,-0.9760806,-0.96201887,0.0059919628,-0.99392541,-0.98778377,-0.9957298,-0.991224,0.48134703,-0.15491928,-0.98548682,-0.98489038,-0.055274095,-0.98657404,-0.98232817,0.39047075,-0.96671378,-0.97348827,0.18139923
"159",2,5,0.21881237,-0.015740984,-0.95067454,-0.63729162,0.90750709,0.18769243,-0.92059907,-0.53542919,0.10902814,-0.24936737,-0.93573341,-0.94032438,0.086919127,0.076377839,-0.86201486,-0.90327519,-0.13887995,0.0052297241,-0.87074447,-0.91693186,-0.81900561,-0.73341148,-0.93072763,-0.9103685,-0.93713454,-0.89663666,-0.87951813,-0.88150808,-0.15329524,-0.9360501,-0.92583451,-0.94119737,-0.95537329,0.42229921,1,-0.91331971,-0.92290806,0.054298825,-0.78755193,-0.7475056,-0.18548695,-0.85107229,-0.81413115,-0.35848295
"160",2,5,0.28767511,-0.17259261,-0.97634977,-0.96504533,0.89032532,0.22398067,-0.97331245,-0.89630326,0.085713596,-0.0056451498,-0.96402369,-0.98312136,0.00063308606,0.15283483,-0.92219833,-0.95828025,-0.12005456,-0.04279177,-0.94808849,-0.96866771,-0.9305174,-0.95115908,-0.96431469,-0.94490442,-0.97238234,-0.96018801,-0.91620716,-0.93016736,0.10544698,-0.96528129,-0.9792399,-0.96580875,-0.98586578,0.21545035,0.093682205,-0.96556778,-0.96906452,-0.10937069,-0.94897344,-0.95899306,0.18245893,-0.93589587,-0.91540748,-0.37037819
"161",2,5,0.28732862,-0.16753742,-0.99202894,-0.97159625,0.89290785,0.19662293,-0.97995806,-0.89063527,0.065552306,0.024394001,-0.99408748,-0.98768798,-0.031579083,0.15526297,-0.97116084,-0.97535232,-0.10368531,-0.071393145,-0.98930501,-0.99254507,-0.94762367,-0.9653097,-0.98926809,-0.99242834,-0.99229376,-0.99420439,-0.9775068,-0.97164451,-0.0071792313,-0.99357807,-0.9863037,-0.99530267,-0.9874999,0.28796576,-0.010927686,-0.98002119,-0.97396106,-0.34781431,-0.97345461,-0.96513214,0.0011417612,-0.97244099,-0.95671879,-0.35692266
"162",2,5,0.27273142,-0.12707511,-0.99619281,-0.93402533,0.89607129,0.17396375,-0.99643688,-0.93331328,0.076564628,0.02048294,-0.9931134,-0.98358199,-0.036293119,0.12708226,-0.99001505,-0.97071251,-0.096603543,-0.049628972,-0.992172,-0.98321387,-0.96286027,-0.96330507,-0.98742203,-0.98666896,-0.99146426,-0.98795577,-0.97325547,-0.96218021,0.0016612209,-0.99294324,-0.98233596,-0.9939418,-0.98319098,0.21753344,-0.11239663,-0.97927241,-0.97396204,-0.35147742,-0.97508372,-0.96182826,-0.17102402,-0.97886492,-0.96522959,-0.2313276
"163",2,5,0.2758409,-0.10282253,-0.9946609,-0.96721807,0.89473752,0.16721705,-0.9958286,-0.98223728,0.077613928,0.024477729,-0.99105963,-0.98307024,-0.034606081,0.091577409,-0.99293932,-0.97196925,-0.097874062,-0.067687199,-0.99289778,-0.97720395,-0.98478083,-0.98061109,-0.98557926,-0.98565926,-0.98942562,-0.98504523,-0.9768532,-0.98258908,0.20828231,-0.99128849,-0.9809757,-0.99156376,-0.98362373,0.20416116,-0.13024013,-0.97851715,-0.97333862,-0.38084094,-0.97962981,-0.98321177,0.057091977,-0.97764078,-0.97593701,-0.048134913
"164",2,5,0.27860714,-0.088410143,-0.99380749,-0.95814189,0.8942283,0.17066026,-0.99849359,-0.98143966,0.070650101,0.0046715771,-0.98676613,-0.98943915,-0.032911805,0.075198364,-0.98605556,-0.97699503,-0.098083829,-0.076064365,-0.98893725,-0.98357985,-0.97482993,-0.97135362,-0.98700058,-0.98696706,-0.99075167,-0.98969944,-0.9762647,-0.9747201,0.1196919,-0.98742566,-0.98561554,-0.98714998,-0.99244235,0.24367746,0.30891312,-0.98049237,-0.97948565,0.19344083,-0.97834452,-0.97080022,-0.1070122,-0.97668005,-0.98076873,0.24125705
"165",2,5,0.27627058,-0.080292541,-0.99431265,-0.96850889,0.89440512,0.17967315,-0.99877324,-0.94451807,0.077936685,-0.022919675,-0.98738171,-0.99088158,-0.029709642,0.080348049,-0.98459296,-0.98194466,-0.095247766,-0.045642131,-0.98758204,-0.99104626,-0.97137593,-0.97402389,-0.98663206,-0.98797188,-0.99259023,-0.99418407,-0.97192939,-0.97272781,0.065711738,-0.98788289,-0.98935312,-0.98789544,-0.99091425,0.24159115,0.16060891,-0.98806095,-0.98554438,-0.2365503,-0.97993872,-0.97358523,-0.11302641,-0.98380018,-0.98236459,-0.16212053
"166",2,5,0.27848792,-0.10117153,-0.9958216,-0.98269928,0.89419491,0.18938176,-0.99839641,-0.97666359,0.078992539,-0.015490132,-0.99178877,-0.98974743,-0.026383943,0.086684776,-0.99127016,-0.98958667,-0.096495314,-0.049638997,-0.99096727,-0.98773432,-0.98789028,-0.98635268,-0.98725864,-0.99129578,-0.99357783,-0.99342106,-0.97405329,-0.9789719,0.13430209,-0.991118,-0.9885422,-0.99342097,-0.989383,0.43684946,0.22139226,-0.99326948,-0.99288442,-0.088135367,-0.98650857,-0.9873188,0.20178527,-0.99166202,-0.9922267,0.095504215
"167",2,5,0.28021898,-0.1086301,-0.99552895,-0.9844364,0.89460016,0.19220199,-0.99752067,-0.99494132,0.075041862,-0.0065723028,-0.99138987,-0.98904364,-0.027128821,0.093004159,-0.99208304,-0.99096498,-0.10107854,-0.051156787,-0.99348344,-0.98743764,-0.99092262,-0.99283273,-0.98871731,-0.99065299,-0.99418304,-0.99429787,-0.9808741,-0.98509538,0.34084933,-0.9913812,-0.98686298,-0.99216219,-0.98982682,0.22388215,0.095024946,-0.99317934,-0.99370524,0.097937351,-0.99089392,-0.99467071,0.55624687,-0.99176017,-0.9917148,0.084086162
"168",2,5,0.27811098,-0.11285638,-0.99622105,-0.98063794,0.89531336,0.19171048,-0.9991234,-0.9896189,0.072686034,0.0010952661,-0.99156841,-0.99209488,-0.026503517,0.095595239,-0.98372647,-0.99431967,-0.10579005,-0.054243837,-0.98618159,-0.99268556,-0.98681085,-0.98636664,-0.9906122,-0.98985414,-0.99174631,-0.99240745,-0.97334364,-0.97320942,-0.12021278,-0.99153613,-0.99063606,-0.99235371,-0.99207658,0.26298037,-0.079520927,-0.98970185,-0.98976989,-0.16784997,-0.98709296,-0.9869422,0.1003777,-0.98524454,-0.98561674,-0.028320467
