"","subject_ID","activity_code","tBodyAcc-mean()-X","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-Y","fBodyAcc-std()-Y","fBodyAcc-meanFreq()-Y","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-Y","fBodyGyro-std()-Y","fBodyGyro-meanFreq()-Y","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyAccMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroMag-meanFreq()"
"53",2,4,0.27609539,-0.11243656,-0.99592796,-0.98746474,0.97218035,0.035495106,-0.99667264,-0.99333685,0.077046851,-0.007835288,-0.9919048,-0.99466953,-0.026657781,0.070051752,-0.99769397,-0.98998996,-0.097957206,-0.053186741,-0.99674132,-0.99269691,-0.98723788,-0.99001835,-0.99279565,-0.99618927,-0.9965757,-0.99668729,-0.97369169,-0.96679418,-0.028785599,-0.99266568,-0.99327589,-0.99169912,-0.99464263,0.32292282,0.036952783,-0.99313179,-0.9892371,-0.3103205,-0.99091344,-0.98991368,0.21484655,-0.99405679,-0.99238533,-0.06879742
"54",2,4,0.27767523,-0.10466656,-0.99824732,-0.97817711,0.97156856,0.034019738,-0.99949096,-0.98775243,0.07794397,0.0065144189,-0.99549001,-0.99476802,-0.02730424,0.075233247,-0.99822217,-0.99301176,-0.098587002,-0.051241529,-0.99722796,-0.9943894,-0.98994608,-0.99068099,-0.99449181,-0.99647917,-0.99725074,-0.99758308,-0.98751803,-0.99053715,0.23295075,-0.99532473,-0.99250099,-0.99610058,-0.99589671,0.48514625,0.13771082,-0.9933176,-0.99241773,0.20069766,-0.9915257,-0.99052787,0.19189736,-0.99489178,-0.99318284,-0.037622916
"55",2,4,0.27679437,-0.099866917,-0.99683186,-0.97461636,0.97148516,0.035579575,-0.99947294,-0.97592964,0.071987524,-0.0067160452,-0.99374656,-0.99504459,-0.028255667,0.082192061,-0.99657538,-0.98158003,-0.096706734,-0.063459168,-0.99729181,-0.99027026,-0.98846007,-0.98621185,-0.99370981,-0.99526798,-0.99551664,-0.99599179,-0.98501638,-0.98828322,0.11470376,-0.99383619,-0.99348958,-0.99417763,-0.99523422,0.23678075,0.089323059,-0.98774108,-0.97878054,-0.5972396,-0.98939688,-0.985299,0.064904848,-0.98566411,-0.98009447,-0.3221912
"182",2,4,0.23981797,-0.040169582,-0.96500075,-0.85626318,0.92762526,0.2782628,-0.95040369,-0.78980888,0.052069526,-0.067240889,-0.96241014,-0.97150119,-0.046391769,0.16243575,-0.96107909,-0.92328852,-0.10292924,0.0016736811,-0.973079,-0.96583991,-0.82806184,-0.74242052,-0.95995333,-0.95932413,-0.97310214,-0.97409955,-0.77472111,-0.74195375,-0.062425254,-0.96336036,-0.9669523,-0.96469588,-0.97472025,0.58732695,-0.13124903,-0.95401589,-0.94072462,-0.26137499,-0.78849483,-0.75860576,-0.27846695,-0.96362526,-0.95551536,-0.18432833
"183",2,4,0.23157481,-0.055042118,-0.97481563,-0.9439297,0.91676907,0.30871536,-0.93747354,-0.91833389,0.084114563,-0.0022708078,-0.97656325,-0.97701412,-0.034179257,0.22223118,-0.96561479,-0.95322124,-0.084392969,-0.031520245,-0.98295236,-0.97763758,-0.91344234,-0.91278577,-0.9765544,-0.97002327,-0.98531035,-0.98186081,-0.93939582,-0.92445373,0.20376635,-0.97797586,-0.97462656,-0.97702872,-0.97781301,0.38919934,0.0842668,-0.97128492,-0.95321418,-0.33301595,-0.94752054,-0.90971314,-0.22814419,-0.97647615,-0.97151502,-0.23443761
"184",2,4,0.27074746,-0.090021685,-0.99327972,-0.96578248,0.90233797,0.32617025,-0.98337943,-0.94092729,0.083201748,-0.018863523,-0.99314009,-0.99298587,-0.023158141,0.20813042,-0.99266883,-0.96611484,-0.10040313,-0.076055099,-0.98704391,-0.98934052,-0.97296602,-0.95312873,-0.99008496,-0.98768692,-0.99222436,-0.99170605,-0.95715762,-0.94617787,-0.027855473,-0.99308303,-0.99108192,-0.99381754,-0.99354854,0.22410819,-0.045610489,-0.98852525,-0.98579806,0.13548724,-0.96503004,-0.9530863,-0.19723208,-0.97575232,-0.96370896,-0.11787047
"185",2,4,0.27160041,-0.10063981,-0.99600179,-0.98539091,0.89952941,0.33395238,-0.9947098,-0.98945006,0.078987868,-0.0026151808,-0.99352199,-0.99081698,-0.024031414,0.14916489,-0.99325518,-0.97615818,-0.10104556,-0.071066983,-0.98673833,-0.98802034,-0.99056061,-0.98897172,-0.98883896,-0.9871739,-0.99270375,-0.9896359,-0.97736279,-0.98440376,0.40542146,-0.99398005,-0.99042361,-0.99352162,-0.98956682,0.27630754,0.064377592,-0.98788987,-0.99176291,0.26130783,-0.98879358,-0.98979921,0.32728243,-0.9827766,-0.974381,-0.17413134
"186",2,4,0.2689962,-0.096838815,-0.98656392,-0.97227076,0.89740711,0.33736763,-0.993173,-0.98215671,0.06519932,0.010441313,-0.97580071,-0.96227987,-0.025575723,0.10560382,-0.99183181,-0.96962798,-0.097409619,-0.054265728,-0.98255207,-0.97158469,-0.98534754,-0.95812882,-0.97814975,-0.93739209,-0.98904091,-0.97837798,-0.9548924,-0.9748421,0.40457663,-0.97320583,-0.95587377,-0.98152952,-0.96752066,0.4965539,0.25369169,-0.97958512,-0.98212238,0.090104372,-0.94755725,-0.97143999,0.2449595,-0.97733828,-0.97646124,0.079346943
"187",2,4,0.27479909,-0.10255632,-0.9851568,-0.96680303,0.89509759,0.34117575,-0.99486005,-0.98964502,0.075140535,0.014219612,-0.97259683,-0.95940934,-0.02619275,0.084562163,-0.98929627,-0.97490828,-0.098523576,-0.061393447,-0.97519407,-0.96947307,-0.98397466,-0.95701587,-0.9754022,-0.93504695,-0.98460977,-0.97459692,-0.95230646,-0.9746914,0.43090327,-0.97232159,-0.95622079,-0.97541644,-0.96091056,0.41937081,0.15306624,-0.97676303,-0.97790162,-0.16388854,-0.94515533,-0.9715605,0.36049556,-0.97167702,-0.97050418,0.038242419
"188",2,4,0.27879967,-0.10664773,-0.99522762,-0.98324472,0.89413305,0.34337966,-0.99744766,-0.99388001,0.089234536,-0.019908555,-0.98827754,-0.98389955,-0.028390738,0.082115968,-0.99194284,-0.99317675,-0.099952866,-0.065499732,-0.98209744,-0.98886102,-0.9927293,-0.98770313,-0.98850412,-0.9814192,-0.99173399,-0.98281509,-0.98244008,-0.98866811,0.4439749,-0.9856807,-0.98040054,-0.99329187,-0.98617432,0.53071148,0.088468705,-0.97970672,-0.99138009,0.61544776,-0.98315878,-0.99254756,0.64247434,-0.97533233,-0.98886141,0.50423082
"189",2,4,0.27524573,-0.10770697,-0.99719717,-0.99338903,0.89395634,0.34448237,-0.99823463,-0.99597408,0.071216709,-0.0013733835,-0.99487325,-0.99141258,-0.029390561,0.08098433,-0.99658491,-0.99715308,-0.094829697,-0.052531415,-0.9945395,-0.99566202,-0.99780169,-0.99658761,-0.99377072,-0.99368657,-0.99706429,-0.99746815,-0.99101712,-0.99458788,0.24815431,-0.99481109,-0.9892053,-0.99540269,-0.99230417,0.28719197,0.17284072,-0.99674258,-0.99747062,0.18067488,-0.99581052,-0.99693548,0.54253515,-0.99675023,-0.99744143,0.38542379
"190",2,4,0.27566806,-0.1049066,-0.99724272,-0.99162089,0.89323928,0.34494749,-0.99765618,-0.99725232,0.074103982,0.0022133818,-0.99440439,-0.98953552,-0.028087161,0.082186909,-0.996555,-0.99708542,-0.10033989,-0.052435104,-0.99536895,-0.99400411,-0.99681148,-0.99457907,-0.99190024,-0.99226209,-0.99578028,-0.99375353,-0.98945861,-0.99311506,0.29302434,-0.99452025,-0.98805713,-0.99474469,-0.9894857,0.23606556,0.19047049,-0.99296246,-0.99404528,0.13548677,-0.99300527,-0.99591914,0.5462909,-0.99327551,-0.99322079,0.22837243
"191",2,4,0.26569797,-0.090479419,-0.99320662,-0.98027412,0.89205939,0.34678161,-0.99575256,-0.98611548,0.077147363,-0.0015645026,-0.99419885,-0.98994823,-0.0297651,0.083092366,-0.99402018,-0.99126206,-0.097071085,-0.057029021,-0.99392322,-0.99263514,-0.98740627,-0.97736286,-0.99149588,-0.99210314,-0.99243041,-0.99076493,-0.98633148,-0.99071764,0.24804542,-0.99326993,-0.98804793,-0.99603803,-0.99041363,0.25734002,0.044942759,-0.97746384,-0.9673156,-0.12489225,-0.98169124,-0.97721813,-0.061680203,-0.97700046,-0.97051142,-0.033509712
"192",2,4,0.27097605,-0.096123623,-0.99029455,-0.97094113,0.88854581,0.35306812,-0.98642422,-0.967014,0.084703157,-0.021737759,-0.99300849,-0.99061822,-0.028560948,0.082658309,-0.99155003,-0.98318096,-0.10365051,-0.050245925,-0.99053183,-0.98761025,-0.98373283,-0.97725495,-0.98981535,-0.98849173,-0.9893036,-0.98310038,-0.97432563,-0.98522091,0.60810473,-0.99317377,-0.988662,-0.99341317,-0.99116902,0.14936672,-0.055142965,-0.9698527,-0.95897519,-0.61436639,-0.97799745,-0.97921083,0.14460253,-0.96976167,-0.96313364,-0.39232167
"193",2,4,0.41364162,-0.34597805,-0.78056903,-0.52804492,0.89680166,0.31796857,-0.54719065,-0.31503681,-0.091462961,0.32558587,-0.95449444,-0.97546039,-0.22686902,-0.79897208,-0.96511635,-0.89666549,-0.098524215,0.00951035,-0.95318551,-0.97020665,-0.64631757,-0.25570334,-0.96330882,-0.93879942,-0.97396794,-0.94290106,-0.5938505,-0.4092738,-0.16773601,-0.9475201,-0.9687657,-0.96864059,-0.98164992,0.31057141,0.012533711,-0.94240289,-0.95389712,0.1503032,-0.43387145,-0.28785857,-0.25927631,-0.93202499,-0.89901495,-0.37266713
"194",2,4,0.24841948,-0.10836772,-0.96931199,-0.94114466,0.94607162,0.2286349,-0.92870521,-0.91091609,0.096018531,0.038888634,-0.99216984,-0.98631289,-0.17226468,-0.57364591,-0.94316435,-0.83693102,-0.061552993,0.038788374,-0.99465716,-0.98688005,-0.96104204,-0.95965883,-0.98530251,-0.98846594,-0.99196677,-0.99425843,-0.97176267,-0.97246954,0.13786202,-0.99198882,-0.98549512,-0.99309668,-0.98548285,0.26500604,0.011094553,-0.97827234,-0.95598737,-0.3797917,-0.96822846,-0.96013576,-0.15350601,-0.88398431,-0.81300981,-0.25621785
"195",2,4,0.28431213,-0.085976937,-0.98846181,-0.96851273,0.93416562,0.22842467,-0.98586939,-0.9642791,0.06892173,0.0067181839,-0.98838271,-0.98533289,-0.10087832,-0.25750099,-0.95920374,-0.83867516,-0.07275879,0.041812753,-0.99262802,-0.98840067,-0.97565052,-0.98234221,-0.98479381,-0.98610429,-0.99096126,-0.99196402,-0.97536102,-0.98437636,0.41469798,-0.98792132,-0.9836119,-0.99001659,-0.98549318,0.24371991,-0.0056131829,-0.97021176,-0.96667828,-0.097272402,-0.98214762,-0.98414618,0.20664326,-0.88643088,-0.83271539,-0.21166261
"196",2,4,0.26632973,-0.078509357,-0.99018337,-0.97099752,0.93545027,0.2377529,-0.99000219,-0.96066533,0.070270782,0.003824938,-0.98770661,-0.98825272,-0.055202887,-0.021418666,-0.97811075,-0.91941289,-0.085903545,0.010655015,-0.99386421,-0.98835003,-0.97166064,-0.98064746,-0.98741785,-0.98672979,-0.9918258,-0.99257025,-0.97714625,-0.97938986,0.0027276422,-0.98695136,-0.98558515,-0.98980081,-0.98962481,0.24347634,-0.023008693,-0.97638869,-0.96298072,-0.20826449,-0.98149975,-0.98201217,0.023074115,-0.95386356,-0.91311519,-0.33942897
"197",2,4,0.26902515,-0.089644011,-0.99335359,-0.9727412,0.93196036,0.24945913,-0.98604783,-0.94840438,0.08332013,-0.029911329,-0.99171019,-0.99273278,-0.030285407,0.092395237,-0.98657018,-0.96132211,-0.088645082,-0.027971426,-0.99701425,-0.9885913,-0.98172409,-0.97809674,-0.99043731,-0.99348877,-0.99434169,-0.99605855,-0.97933822,-0.98284971,0.25585538,-0.99147166,-0.99197955,-0.99275211,-0.99190141,0.29575393,0.1502765,-0.98633095,-0.98038803,-0.11655205,-0.98049272,-0.97891093,0.052916211,-0.98511557,-0.98140366,-0.092025848
"198",2,4,0.27804665,-0.11000054,-0.99484415,-0.98010769,0.92922106,0.25616635,-0.9982886,-0.98630274,0.074971268,-0.0040214067,-0.99228874,-0.99061581,-0.019849352,0.12407962,-0.99588029,-0.98835831,-0.093614853,-0.070896657,-0.99573586,-0.99121574,-0.98888534,-0.99026533,-0.98867958,-0.9926411,-0.99392023,-0.99404898,-0.97944283,-0.98514953,0.19850837,-0.99290559,-0.98929127,-0.99221488,-0.99040795,0.043433722,0.1080518,-0.98639062,-0.9847605,0.044725991,-0.98986415,-0.99108164,0.39006908,-0.98803698,-0.98881689,0.11822777
