"","subject_ID","activity_code","tBodyAcc-mean()-X","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-Y","fBodyAcc-std()-Y","fBodyAcc-meanFreq()-Y","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-Y","fBodyGyro-std()-Y","fBodyGyro-meanFreq()-Y","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyAccMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroMag-meanFreq()"
"105",2,1,0.1844141,-0.089991964,-0.42249491,-0.40279011,0.92611255,0.023371871,-0.9690812,-0.98682077,-0.12879823,0.19137059,-0.30554657,-0.61796589,-0.067062214,0.12613636,-0.60678512,-0.51529003,-0.083490199,-0.12085016,-0.52347065,-0.56033957,-0.29566445,-0.46281345,-0.33653393,-0.22872818,-0.65281864,-0.6920269,-0.10866302,-0.21670053,0.11857522,-0.30571319,-0.56876112,-0.36922418,-0.66676841,-0.13329812,-0.35707318,-0.59296771,-0.52580623,-0.22280798,-0.39115054,-0.59100657,0.29619657,-0.61912806,-0.66405741,0.12578369
"106",2,1,0.25204831,-0.070452518,-0.47081672,-0.38629262,0.91945968,0.024557592,-0.97072966,-0.97910656,0.46693365,0.081785272,-0.38376017,-0.63509044,-0.057071263,0.067148257,-0.61919699,-0.53232066,-0.02248278,-0.066830094,-0.50670452,-0.55338082,-0.32535221,-0.43737623,-0.35109235,-0.2698849,-0.65087145,-0.67732691,-0.095194489,-0.18726696,0.17139112,-0.39907652,-0.59405959,-0.42274159,-0.67474272,-0.14049867,-0.16233857,-0.61956589,-0.56766484,-0.27770734,-0.37330608,-0.56395396,0.34425739,-0.64983532,-0.68677801,0.13353069
"107",2,1,0.33806106,-0.097384161,-0.42999883,-0.39347137,0.91654519,0.024684898,-0.99155424,-0.98013134,-0.080848349,-0.27373084,-0.27728535,-0.61256004,-0.024726295,0.086489038,-0.6071415,-0.49764339,-0.024529084,-0.039974388,-0.44021148,-0.50435345,-0.29114892,-0.32690908,-0.25164244,-0.099867928,-0.61026981,-0.64156354,0.065567813,-0.12190984,0.20694138,-0.28233365,-0.58537028,-0.33766051,-0.63728081,-0.034631824,-0.39754386,-0.59892108,-0.56468712,-0.29548729,-0.22517345,-0.49577365,0.36214509,-0.61123014,-0.68924278,0.25128049
"108",2,1,0.29030031,-0.12549008,-0.42055075,-0.41892164,0.91795101,0.02139666,-0.99312039,-0.98555228,-0.22010624,-0.27081441,-0.24088719,-0.61494239,-0.00027909134,0.096790661,-0.58507961,-0.53827807,-0.027830194,-0.11918694,-0.43132144,-0.55863374,-0.27056279,-0.36508932,-0.25648752,-0.038054403,-0.63219483,-0.65096204,0.04692975,-0.065605953,0.22133137,-0.26410798,-0.58573963,-0.28405939,-0.64173145,-0.17625188,-0.33112898,-0.60934211,-0.55892725,-0.1220625,-0.31339238,-0.49460403,0.39021489,-0.56949789,-0.6220606,0.2336835
"109",2,1,0.26086953,-0.12094838,-0.50433982,-0.39407741,0.91617182,0.019898263,-0.98836267,-0.98891064,0.25317341,0.020658062,-0.34959935,-0.63888555,-0.03414961,0.073965607,-0.59984229,-0.5882645,0.009364729,-0.13416797,-0.50579103,-0.59857915,-0.3276947,-0.45901282,-0.36804681,-0.18352955,-0.66620431,-0.67561625,-0.025188444,-0.14289043,0.061698961,-0.3557736,-0.60421311,-0.40202843,-0.67165122,-0.062694944,-0.32109645,-0.63243704,-0.56951921,-0.27790287,-0.37846149,-0.59411728,0.38455925,-0.59232795,-0.65505373,0.18896421
"228",2,1,0.24860491,-0.073014829,-0.43416615,-0.4329782,0.91348113,0.12846077,-0.94146467,-0.92463668,-0.25189026,0.16396048,-0.37667563,-0.58337523,-0.39232144,-0.023472661,-0.55019349,-0.5195033,-0.10344703,0.11655099,-0.32167299,-0.45322615,-0.3180524,-0.39013571,-0.36845995,-0.19432343,-0.55917481,-0.51240714,-0.05787345,-0.22653675,0.041216173,-0.3675321,-0.55145767,-0.44505481,-0.61285502,-0.30429915,-0.31084928,-0.55066213,-0.5705637,-0.16291111,-0.31745858,-0.52987705,0.15283001,-0.45251667,-0.56367961,0.33227214
"229",2,1,0.21690075,-0.077891466,-0.32513204,-0.41039819,0.90752733,0.13871835,-0.95958897,-0.93431421,0.4136347,0.3802929,-0.16351306,-0.47192666,-0.20852914,0.012714446,-0.48124493,-0.47136122,0.10573538,0.041292695,-0.22416044,-0.36238684,-0.21059439,-0.36231623,-0.210325,-0.030433821,-0.43041837,-0.42490434,0.016134042,-0.10301435,0.34150513,-0.23522386,-0.45546079,-0.16287567,-0.48583814,-0.29756743,-0.24596374,-0.47962172,-0.48634785,0.11152163,-0.24037126,-0.54235906,0.34305166,-0.38225417,-0.64768855,0.49228469
"230",2,1,0.26222243,-0.09583238,-0.31253066,-0.41735183,0.91167051,0.14094582,-0.96670147,-0.96746739,0.089760835,-0.02606515,-0.12524524,-0.46995731,-0.049116551,0.075775633,-0.51268261,-0.44352191,0.16769418,-0.24849197,-0.2778244,-0.31201048,-0.21357352,-0.37294288,-0.19569819,-0.063209258,-0.41350592,-0.43167697,-0.033833772,-0.136073,0.14580365,-0.1913197,-0.46520781,-0.13345946,-0.47293697,-0.057622638,-0.17742248,-0.46347061,-0.50374331,0.15529171,-0.24424469,-0.55699961,0.39517059,-0.40901031,-0.65738356,0.46608486
"231",2,1,0.29659805,-0.11375324,-0.41755998,-0.44463027,0.90721757,0.14161427,-0.96728766,-0.97197046,-0.24971469,-0.33370735,-0.35962181,-0.54163309,0.037872604,0.12227633,-0.55766007,-0.47679889,-0.18769315,-0.057847785,-0.35238555,-0.37437027,-0.2999719,-0.38906735,-0.30195516,-0.19050464,-0.49786857,-0.4932548,-0.063292837,-0.1405272,0.22553597,-0.34004684,-0.51821,-0.44260338,-0.5623469,-0.06885541,-0.17734571,-0.55571205,-0.54780192,0.14014282,-0.27699301,-0.55777439,0.3544892,-0.51295636,-0.64460877,0.29857845
"232",2,1,0.24016527,-0.11018469,-0.50627382,-0.50066472,0.90677584,0.14982503,-0.97721176,-0.96101916,0.26498306,0.097057339,-0.46389809,-0.62719849,0.037874847,0.1489482,-0.59422685,-0.51759018,-0.27379691,-0.18995732,-0.34971413,-0.39390931,-0.34821008,-0.45863867,-0.36966721,-0.23435673,-0.54916874,-0.50674689,0.014626209,-0.15015833,0.25831093,-0.46192794,-0.5589462,-0.51531233,-0.69961919,0.037426352,0.0091066344,-0.60583345,-0.58336255,-0.05210258,-0.37496213,-0.59613799,0.27158161,-0.56190676,-0.69404431,0.38427005
"233",2,1,0.31286994,-0.11615801,-0.46798539,-0.43375705,0.90535078,0.15374563,-0.97597381,-0.96762709,0.086844966,-0.064516542,-0.28269406,-0.57720956,-0.038056131,0.077498496,-0.59308451,-0.43466066,-0.08336224,-0.11935586,-0.3629478,-0.33403239,-0.30537339,-0.43282581,-0.26749823,-0.078966211,-0.52321551,-0.51592766,0.11925019,-0.17352091,0.37588496,-0.31427742,-0.52124535,-0.31291514,-0.63312888,-0.015902456,-0.025506483,-0.58899693,-0.60146163,0.046435955,-0.33267996,-0.58633754,0.46484146,-0.57797583,-0.71283749,0.4372664
"234",2,1,0.31649338,-0.1126406,-0.41759891,-0.45661563,0.90063148,0.15048437,-0.99072,-0.97228577,-0.091254067,-0.065031515,-0.22522913,-0.58137442,-0.050546089,0.044643516,-0.56811929,-0.44440514,-0.13807961,0.25301641,-0.39756361,-0.37593141,-0.29724909,-0.38870032,-0.23420841,-0.091877708,-0.53152849,-0.53187536,0.05009128,-0.18904379,0.26169121,-0.26589769,-0.50927891,-0.25091701,-0.65707646,-0.00039093113,0.0439662,-0.58605664,-0.60074149,-0.018099256,-0.2833435,-0.55219217,0.5086548,-0.5858585,-0.6845672,0.4924443
"235",2,1,0.20894174,-0.083943782,-0.41093743,-0.47309144,0.90107686,0.15055014,-0.98916135,-0.97185891,0.06159835,0.15516476,-0.26334763,-0.61129941,-0.038743018,0.11469303,-0.56361639,-0.51760877,-0.23403315,-0.082329973,-0.37961677,-0.44759785,-0.29982263,-0.38601987,-0.27440684,-0.13561924,-0.54250657,-0.50700849,0.015253398,-0.18347264,0.30227929,-0.27878915,-0.571816,-0.31311361,-0.649046,-0.049046021,-0.14545762,-0.55688965,-0.59585896,0.0591201,-0.28930627,-0.5435373,0.45935025,-0.57467946,-0.67016069,0.43455702
"236",2,1,0.27124829,-0.066718752,-0.41948145,-0.42619094,0.90307322,0.15348476,-0.97256191,-0.97768834,0.43091169,-0.10686537,-0.358721,-0.55881908,-0.056009553,0.096418739,-0.55583367,-0.48650365,0.10840549,0.12955533,-0.307606,-0.42366288,-0.29831591,-0.38373694,-0.28537047,-0.15868703,-0.53084239,-0.50026568,-0.0065249546,-0.17752775,0.30828057,-0.33832353,-0.53124597,-0.44285675,-0.58371723,-0.1736882,-0.15282893,-0.5371651,-0.60778286,0.19192948,-0.31336018,-0.52282806,0.31333318,-0.50194996,-0.67753132,0.41290777
"237",2,1,0.35341932,-0.11141914,-0.41765829,-0.43868063,0.90995707,0.15371473,-0.96464815,-0.98584428,0.065680758,-0.18372971,-0.3064701,-0.52945772,-0.013293605,0.10491126,-0.5177344,-0.47846082,0.029299585,-0.13355246,-0.22322929,-0.32560496,-0.27716758,-0.3442314,-0.22354557,-0.16553542,-0.46597922,-0.4274832,0.12193139,-0.10676897,0.21610857,-0.32293631,-0.50423412,-0.35122395,-0.55194195,-0.085362738,-0.26022011,-0.52507017,-0.57311233,0.16428888,-0.21773503,-0.5289491,0.46165491,-0.45668458,-0.62508037,0.39746487
"238",2,1,0.22839376,-0.1595219,-0.39908415,-0.48379359,0.91225141,0.1500557,-0.9813099,-0.95825262,-0.15628346,0.07866984,-0.17097944,-0.57204305,0.023121586,0.084182688,-0.53898671,-0.43912105,-0.19550991,-0.19228028,-0.25900533,-0.23911306,-0.25770654,-0.37006076,-0.18038219,-0.06911037,-0.42140689,-0.40512354,0.13736792,-0.080225632,0.26118905,-0.222453,-0.5768561,-0.19016015,-0.56628169,-0.026882353,-0.18648618,-0.52054491,-0.53747968,0.21478307,-0.214603,-0.57583652,0.55387255,-0.4859265,-0.65303571,0.5050303
