"","subject_ID","activity_code","tBodyAcc-mean()-X","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-Y","fBodyAcc-std()-Y","fBodyAcc-meanFreq()-Y","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-Y","fBodyGyro-std()-Y","fBodyGyro-meanFreq()-Y","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyAccMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroMag-meanFreq()"
"66",2,6,0.29301384,-0.11018298,-0.98371207,-0.98214793,-0.71036516,0.69175181,-0.98983768,-0.98772529,0.085430755,-0.013913567,-0.99518068,-0.99640333,-0.023724761,0.099927166,-0.99203805,-0.98168679,-0.099219815,-0.056519309,-0.9957504,-0.99212137,-0.98226511,-0.98382787,-0.99645159,-0.99898051,-0.99564426,-0.99667542,-0.98362648,-0.97194527,-0.03658438,-0.99496661,-0.99523128,-0.99588782,-0.99615279,0.27008004,0.15814933,-0.99488487,-0.99634447,0.24180202,-0.99136982,-0.98115209,-0.15234651,-0.99352195,-0.98894425,-0.017421988
"67",2,6,0.33999093,-0.11380871,-0.8552877,-0.91776601,-0.58922506,0.63285929,-0.689061,-0.89634225,0.17251034,-0.09166723,-0.972563,-0.97947878,0.17650597,0.63994236,-0.90459145,-0.82080238,-0.16111861,-0.19292642,-0.97828545,-0.96428922,-0.86552976,-0.84800241,-0.97485844,-0.96520099,-0.97895591,-0.97395005,-0.91903677,-0.87786898,-0.33822934,-0.97058848,-0.9721968,-0.97763602,-0.98689968,-0.045353676,0.12833716,-0.96559907,-0.9553934,0.033977749,-0.84038757,-0.87507951,0.11174425,-0.82829165,-0.78836964,-0.16155123
"68",2,6,0.32773332,-0.10934048,-0.91832647,-0.96697887,-0.58048716,0.63225034,-0.84447983,-0.96073927,0.039292808,0.0170328,-0.98939719,-0.99036092,0.061929535,0.34741163,-0.93640592,-0.8546718,-0.13891879,-0.12768588,-0.99121714,-0.98113448,-0.93097813,-0.92681118,-0.9876883,-0.99086608,-0.98941993,-0.99024153,-0.97751198,-0.97273925,0.06149433,-0.98894226,-0.98905918,-0.9909304,-0.99011805,0.39150432,0.081954665,-0.96575429,-0.94443409,-0.40811193,-0.96034958,-0.92244854,-0.42203139,-0.88776134,-0.81325065,-0.31557703
"69",2,6,0.26238254,-0.099674861,-0.96097213,-0.98377812,-0.56016657,0.63096127,-0.95858439,-0.97858753,0.089127334,0.0027823965,-0.98908237,-0.99048048,-0.0043025236,0.16657936,-0.97298063,-0.94420855,-0.1187739,-0.096986971,-0.99695027,-0.98837819,-0.96798124,-0.97859325,-0.98981544,-0.99382447,-0.99358379,-0.99464706,-0.98851962,-0.99183506,0.26172617,-0.98991577,-0.9892029,-0.98905376,-0.9902156,0.20467037,-0.015625307,-0.97570017,-0.96937978,-0.16988025,-0.98503957,-0.97718751,-0.12822174,-0.95679596,-0.93321869,-0.25646238
"70",2,6,0.29490692,-0.10855348,-0.97238323,-0.99071755,-0.56364509,0.63399216,-0.97033109,-0.99423313,0.078494785,-0.015292153,-0.98862821,-0.98920526,-0.033484636,0.072248557,-0.98746131,-0.95080412,-0.10723028,-0.084992094,-0.99597653,-0.99220686,-0.97918424,-0.98318868,-0.98946973,-0.99348171,-0.99406694,-0.99363653,-0.98941258,-0.99046883,0.26088776,-0.98886252,-0.98778963,-0.98934855,-0.98907496,0.23371047,0.054388132,-0.97745031,-0.96851446,-0.14866643,-0.98700688,-0.98237801,0.024987335,-0.98455106,-0.97180152,-0.2747463
"71",2,6,0.2673108,-0.10418492,-0.97618683,-0.99327413,-0.55997593,0.63445297,-0.97810879,-0.99465297,0.077769042,0.0037924964,-0.99031617,-0.99004389,-0.041686651,0.048034885,-0.99627955,-0.97590619,-0.095958557,-0.043397342,-0.99656403,-0.9921081,-0.98243677,-0.98774126,-0.9898351,-0.99308403,-0.9944413,-0.99388505,-0.98612221,-0.98878759,0.34377801,-0.98981792,-0.9890906,-0.99183323,-0.98940124,0.012130168,0.092720935,-0.99155016,-0.99208786,0.057615935,-0.98814184,-0.98831462,0.12127178,-0.98918503,-0.98425465,-0.13904733
"72",2,6,0.29493279,-0.10870259,-0.97149269,-0.99356016,-0.56124794,0.63556832,-0.97751018,-0.99390653,0.079098632,0.012241295,-0.99230104,-0.99323391,-0.039533916,0.061494108,-0.99579403,-0.97822192,-0.094195045,-0.043250891,-0.99730157,-0.99060558,-0.97902373,-0.98187916,-0.99175592,-0.99392305,-0.99507025,-0.99519875,-0.98642472,-0.98995898,0.34254357,-0.99188149,-0.9913033,-0.99353477,-0.99383763,0.086727959,0.18841928,-0.99144391,-0.98746751,-0.19986146,-0.98672683,-0.98075496,-0.077478751,-0.9871068,-0.98493553,-0.103062
"73",2,6,0.2843065,-0.10824585,-0.97250517,-0.98989676,-0.55560372,0.63545798,-0.96802429,-0.99472111,0.062898707,-0.012163607,-0.99370963,-0.99252382,-0.035580551,0.058187332,-0.99598176,-0.98540789,-0.097366409,-0.053713027,-0.99682735,-0.99275086,-0.98083557,-0.98188915,-0.99200077,-0.99356731,-0.99563424,-0.99639328,-0.98704037,-0.991703,0.41508167,-0.99399934,-0.98957456,-0.99389595,-0.99447836,-0.077332424,0.062026144,-0.99278293,-0.99224016,-0.095332403,-0.98673781,-0.98076203,-0.13232721,-0.98962904,-0.98377627,-0.27750289
"74",2,6,0.27747775,-0.10552646,-0.97290191,-0.98890697,-0.55417483,0.63554937,-0.9783072,-0.99402872,0.094204621,-0.0015305477,-0.99283501,-0.98663114,-0.028334978,0.091224555,-0.99534522,-0.97691929,-0.094790236,-0.051752962,-0.99599652,-0.99447077,-0.98172401,-0.97939746,-0.98930602,-0.99070335,-0.99563919,-0.99734403,-0.98692208,-0.99127052,0.42947613,-0.99292066,-0.98508613,-0.99335608,-0.98661099,0.23277755,0.11838549,-0.99371293,-0.99056491,-0.11265748,-0.98260472,-0.97954206,-0.026347767,-0.99369774,-0.99078627,0.025863609
"75",2,6,0.31454279,-0.11205392,-0.97482366,-0.99323782,-0.55271292,0.63638767,-0.96330987,-0.9970744,0.075351154,0.0068509114,-0.98974996,-0.98767463,-0.025914376,0.092189631,-0.99650454,-0.97556585,-0.095747891,-0.059380367,-0.99539688,-0.99076835,-0.9780311,-0.97458534,-0.98886288,-0.99203876,-0.9943734,-0.99659973,-0.98916706,-0.99123171,0.27841872,-0.98966032,-0.98649575,-0.99077378,-0.98725452,0.24118574,0.32016153,-0.99147937,-0.98923163,-0.15877187,-0.98442006,-0.97227619,-0.048036425,-0.99084317,-0.99099145,-0.024833247
"76",2,6,0.27616038,-0.10492036,-0.97000881,-0.9862869,-0.54135944,0.63553833,-0.96436164,-0.99427727,0.059309913,0.00020497514,-0.99057679,-0.99259907,-0.029695515,0.073190939,-0.99540408,-0.98470204,-0.099146775,-0.050353735,-0.99548866,-0.98801568,-0.97782444,-0.98126334,-0.99150787,-0.99557948,-0.99198729,-0.994198,-0.9872845,-0.99063156,0.17959395,-0.98947822,-0.99085408,-0.99293204,-0.99294647,0.32175795,0.1627639,-0.98785183,-0.98916115,-0.0018096974,-0.98457882,-0.98105261,0.027997237,-0.98906668,-0.99119618,0.20332817
"77",2,6,0.27628845,-0.099639409,-0.9720728,-0.98776726,-0.54142899,0.63685569,-0.97314766,-0.98366111,0.086535909,-0.0082304493,-0.99369872,-0.99300827,-0.027499714,0.097877102,-0.99456195,-0.98234863,-0.099017154,-0.049676334,-0.99751203,-0.99121775,-0.97905506,-0.98222938,-0.99284837,-0.99673866,-0.99400093,-0.99315235,-0.99025497,-0.99389749,0.30167847,-0.99351557,-0.99242618,-0.99449289,-0.99198641,-0.071097525,0.062166537,-0.98905199,-0.99083169,0.08790451,-0.98675301,-0.98122143,-0.20249967,-0.9906415,-0.99171476,0.16449132
"78",2,6,0.323685,-0.11094539,-0.97812842,-0.98885228,-0.53980076,0.63977993,-0.9586241,-0.98944303,0.072480984,-0.01340999,-0.99264594,-0.99108475,-0.024836383,0.093691936,-0.99600193,-0.97034636,-0.10048672,-0.064884504,-0.99801625,-0.99369483,-0.97585522,-0.97479885,-0.9921009,-0.99408928,-0.9965863,-0.99660084,-0.99061067,-0.99320751,0.38498721,-0.99214286,-0.99101122,-0.99397107,-0.9894962,-0.013875405,0.06729306,-0.99159841,-0.98839853,-0.18368067,-0.9873106,-0.97143283,-0.20439138,-0.99061381,-0.98822941,-0.18678598
"79",2,6,0.27524826,-0.11215011,-0.96345392,-0.98983504,-0.5260992,0.63887995,-0.9596428,-0.98795368,0.06358326,0.009815996,-0.99235107,-0.99147512,-0.028389623,0.069226483,-0.99581234,-0.97562839,-0.098380613,-0.055965625,-0.99774838,-0.99311778,-0.97270083,-0.98152474,-0.99199659,-0.99424928,-0.99706358,-0.99744225,-0.98938866,-0.99161744,0.43866617,-0.99194477,-0.9903459,-0.99356574,-0.99105547,0.15329933,0.028138509,-0.99397302,-0.98990554,-0.30018023,-0.98822762,-0.97956176,-0.13914641,-0.99140603,-0.9850707,-0.26420496
"204",2,6,0.28764759,-0.15519093,-0.79285254,-0.89140893,-0.44518402,0.6928576,-0.5788707,-0.84984961,0.25044741,0.0027198713,-0.92688558,-0.95860821,-0.0092333374,0.88128535,-0.9763677,-0.8149704,-0.096538218,-0.15257955,-0.9738435,-0.96167353,-0.83832832,-0.72373866,-0.94554613,-0.91689762,-0.96133859,-0.94738221,-0.88027293,-0.83729238,-0.20153899,-0.92591756,-0.95123082,-0.93473763,-0.964941,-5.9943934e-05,0.18679541,-0.92823905,-0.94206172,-0.0060376104,-0.72360452,-0.76578059,0.019778849,-0.87464314,-0.81845356,-0.30468605
"205",2,6,0.28981652,-0.093806191,-0.92725632,-0.98474872,-0.45773968,0.67375042,-0.866177,-0.97138044,0.033688411,0.0071620992,-0.98270295,-0.98827839,-0.0072446312,0.52942171,-0.99331622,-0.82352613,-0.095439778,-0.15377522,-0.99185816,-0.9853312,-0.94172385,-0.93845103,-0.98350154,-0.98103437,-0.98515789,-0.9858803,-0.965062,-0.96703043,0.094998057,-0.98180874,-0.98624545,-0.98541765,-0.98886294,0.11749755,0.19103213,-0.97320204,-0.97047161,-0.0046472937,-0.95107449,-0.94027523,-0.075743742,-0.89481239,-0.83306148,-0.2560921
"206",2,6,0.23247724,-0.099607104,-0.97695785,-0.9819417,-0.44870757,0.67849513,-0.94026218,-0.97068915,0.083780036,-0.016720209,-0.98804716,-0.98644643,-0.010337358,0.24732821,-0.99503005,-0.88712137,-0.097793493,-0.12870742,-0.9941172,-0.9911923,-0.97260849,-0.97118384,-0.98643906,-0.98481917,-0.98945033,-0.9881307,-0.97721412,-0.98527164,0.23254302,-0.98781588,-0.9860186,-0.98940799,-0.98520285,0.079634123,0.3364304,-0.98662812,-0.99008462,0.46797026,-0.9800993,-0.96977674,-0.034980336,-0.93771462,-0.90909528,-0.15231238
"207",2,6,0.28001074,-0.1141546,-0.99017048,-0.99195138,-0.46275004,0.68153531,-0.98057155,-0.99108173,0.079908077,0.0080324601,-0.99185335,-0.98969059,-0.017877851,0.098707503,-0.99162163,-0.95611499,-0.10223576,-0.085385588,-0.99653744,-0.99367623,-0.99210323,-0.9934019,-0.99125148,-0.99400919,-0.99401527,-0.99497254,-0.98982859,-0.99001958,0.1206758,-0.99191732,-0.98794599,-0.99249068,-0.98995405,0.25683508,0.45503305,-0.98991981,-0.98356329,0.0074326177,-0.99312637,-0.99369677,0.38621621,-0.98256022,-0.96989337,-0.19959296
"208",2,6,0.2889269,-0.11194758,-0.99421314,-0.99061852,-0.46228561,0.67930548,-0.98776639,-0.98837842,0.073421762,0.011036174,-0.99215207,-0.99105106,-0.025479262,0.049376306,-0.99320699,-0.9876313,-0.10331062,-0.057421542,-0.99492966,-0.99250578,-0.99294581,-0.99207353,-0.99157614,-0.99248836,-0.99482479,-0.99599165,-0.98610868,-0.98746092,0.11220737,-0.99222692,-0.98888189,-0.99274813,-0.99188312,0.14040968,0.22253102,-0.98660804,-0.98406331,-0.076912649,-0.99066138,-0.99347593,0.37621905,-0.9924802,-0.98897173,-0.12646977
"209",2,6,0.27077035,-0.10409015,-0.99026492,-0.98960692,-0.45932125,0.67834821,-0.99479911,-0.99486623,0.075525161,-0.011494025,-0.99228954,-0.98935844,-0.028393112,0.0499493,-0.99427611,-0.98935586,-0.099015984,-0.049994027,-0.99514286,-0.99288045,-0.99099061,-0.99545159,-0.99049507,-0.99233205,-0.99468268,-0.99546189,-0.98808712,-0.99108805,0.31371462,-0.99220564,-0.98673693,-0.99307826,-0.99070641,0.036829961,0.18474285,-0.98872858,-0.9839857,-0.20788441,-0.99446464,-0.99614167,0.53328416,-0.99172046,-0.9893451,-0.0523663
"210",2,6,0.25720873,-0.10424073,-0.99202965,-0.98887631,-0.46179068,0.67994802,-0.98478713,-0.99204253,0.071258788,-0.016568951,-0.98841838,-0.98677409,-0.029079733,0.055360749,-0.99478306,-0.98924341,-0.099220725,-0.055232549,-0.99350012,-0.98910007,-0.9889792,-0.99134291,-0.9872472,-0.98570233,-0.99187234,-0.9909082,-0.98218696,-0.99026458,0.54786679,-0.98837275,-0.9842538,-0.98950741,-0.98790819,0.083493617,0.072277594,-0.98644074,-0.98863073,0.024965596,-0.99000893,-0.99278338,0.51503236,-0.98828709,-0.9871308,-0.0056218969
"211",2,6,0.26881216,-0.10637874,-0.98801337,-0.98922153,-0.46806588,0.68135687,-0.98371625,-0.99744868,0.077293317,0.0070076495,-0.98561183,-0.9854183,-0.028182874,0.069747236,-0.99482111,-0.98105749,-0.098389341,-0.049122684,-0.99351417,-0.98874514,-0.99010438,-0.98899895,-0.98446425,-0.98541941,-0.99068336,-0.99115484,-0.98176047,-0.98843216,0.47341067,-0.98458588,-0.98366014,-0.98826365,-0.98562183,0.21420947,0.22162672,-0.98641037,-0.98758437,0.048436481,-0.98735254,-0.99098271,0.54322148,-0.98671596,-0.9849445,0.064434397
"212",2,6,0.28168951,-0.10599026,-0.99259049,-0.99335994,-0.47123688,0.68208338,-0.99382176,-0.99748807,0.084055106,-0.0044734071,-0.99111754,-0.98996418,-0.028038719,0.088218915,-0.99848299,-0.99544707,-0.093875711,-0.051634864,-0.99748381,-0.99489824,-0.99541438,-0.99448592,-0.991013,-0.99168359,-0.99407691,-0.99522888,-0.99023976,-0.99440561,0.4716813,-0.99053341,-0.98740265,-0.99268541,-0.99125958,0.28140779,0.43957285,-0.99202192,-0.99162153,0.39160014,-0.99337866,-0.9953339,0.58507502,-0.99346478,-0.99506001,0.62601957
"213",2,6,0.29122454,-0.1083148,-0.99464614,-0.99604528,-0.46937128,0.68254761,-0.99034002,-0.99946184,0.078095523,-0.0083010193,-0.99247158,-0.99409073,-0.0267807,0.086801897,-0.99818926,-0.99790527,-0.096779203,-0.053882106,-0.997407,-0.99547861,-0.99558037,-0.99627107,-0.99414311,-0.99528034,-0.9954692,-0.99581332,-0.99246974,-0.99432905,0.19930394,-0.99335233,-0.99304001,-0.99208026,-0.99362978,0.16156692,0.27246021,-0.99302172,-0.99429421,0.28989776,-0.99527383,-0.99686656,0.55016571,-0.99451426,-0.99693006,0.60970857
"214",2,6,0.28651908,-0.1114194,-0.99149305,-0.99731072,-0.46478958,0.68243423,-0.98625673,-0.99792052,0.076239579,0.0045905018,-0.99076643,-0.99660121,-0.027670553,0.090324798,-0.99678688,-0.99623151,-0.10009008,-0.052013188,-0.99640628,-0.99602955,-0.99483632,-0.9959662,-0.99390543,-0.99672747,-0.99648197,-0.996833,-0.99119682,-0.99320087,0.22193763,-0.99127311,-0.99464516,-0.99096128,-0.99740353,0.081008942,0.14200097,-0.99238282,-0.98867888,0.0033860877,-0.99580296,-0.99585729,0.41215966,-0.99499228,-0.99594994,0.34454773
"215",2,6,0.25854868,-0.07983694,-0.94612869,-0.91949304,-0.34571935,0.5865105,-0.97238964,-0.95437835,0.097228458,0.11129178,-0.91654712,-0.94512672,0.063352959,0.50502676,-0.93489636,-0.84557208,-0.11339274,-0.086125699,-0.96291698,-0.95245125,-0.93463544,-0.87861922,-0.94297404,-0.86384433,-0.97082142,-0.92508011,-0.86465499,-0.90388601,0.1817136,-0.91828741,-0.93282662,-0.92213053,-0.95734693,-0.066515135,0.21557494,-0.93403706,-0.95224513,0.1196591,-0.87957412,-0.89570823,0.1594621,-0.90604446,-0.82723874,-0.56243164
"216",2,6,0.3038402,-0.10323135,-0.98043123,-0.97166776,-0.34769296,0.59420063,-0.97819012,-0.96280362,0.088512764,-0.020778979,-0.98389521,-0.98729878,0.0044466218,0.26041646,-0.96808134,-0.89414622,-0.12087517,-0.11517608,-0.99357514,-0.99382716,-0.97660875,-0.9834327,-0.98525284,-0.98533713,-0.99135594,-0.98979877,-0.98192263,-0.98986629,0.49046085,-0.98412544,-0.98539734,-0.98505533,-0.98770291,0.2800671,0.09526061,-0.97664097,-0.9654739,-0.2347233,-0.98005852,-0.98751276,0.33496673,-0.92694974,-0.88240274,-0.25945771
"217",2,6,0.30362162,-0.11169795,-0.989636,-0.98918225,-0.33831865,0.59685687,-0.96546592,-0.9898837,0.059028093,-0.0005782182,-0.9876463,-0.98738547,-0.028099769,0.11551291,-0.98551685,-0.95866826,-0.11082376,-0.081995372,-0.99631723,-0.99398355,-0.98771561,-0.98797515,-0.98801197,-0.98970273,-0.99563775,-0.99683493,-0.98566504,-0.99463893,0.68132158,-0.98680388,-0.9837068,-0.98986633,-0.99005567,0.33824344,0.35217898,-0.98510499,-0.97520996,-0.41734172,-0.98655927,-0.98987622,0.44428132,-0.97666653,-0.96028308,-0.3122334
"218",2,6,0.28786223,-0.10900066,-0.98901427,-0.98435571,-0.32912409,0.59565258,-0.98625486,-0.99680767,0.074323369,0.0039271029,-0.98414994,-0.98435289,-0.038874826,0.055416442,-0.99062889,-0.97612403,-0.10161279,-0.062126515,-0.99228267,-0.98916894,-0.98907828,-0.98550697,-0.98489977,-0.9857107,-0.99315255,-0.99306012,-0.98210539,-0.98386618,0.10309214,-0.98400909,-0.98028741,-0.98574721,-0.98739498,0.066294665,0.23887962,-0.98693211,-0.98738846,0.10713018,-0.98365911,-0.9880714,0.29213451,-0.9895295,-0.98505596,-0.1708321
"219",2,6,0.28312886,-0.10856193,-0.98842964,-0.98740959,-0.32559813,0.59524526,-0.99388743,-0.99482001,0.083796561,0.00096457176,-0.9851806,-0.98963562,-0.038320171,0.049941098,-0.9910731,-0.98355357,-0.094792627,-0.05117889,-0.9923411,-0.98957972,-0.98983415,-0.98690008,-0.98725253,-0.98830905,-0.99292337,-0.99332671,-0.97910441,-0.98470051,0.38187947,-0.98492318,-0.98797396,-0.98682887,-0.98980358,0.031066081,0.18008392,-0.98805862,-0.98856751,0.21404906,-0.98808953,-0.98709004,0.27895895,-0.98833683,-0.9855689,-0.087028275
"220",2,6,0.28062969,-0.10638058,-0.99440876,-0.99608438,-0.32414538,0.59489755,-0.99718321,-0.99591608,0.076337196,-0.01228735,-0.9916953,-0.99285942,-0.033335429,0.056912211,-0.99578716,-0.99417049,-0.094259546,-0.057691091,-0.99668776,-0.99272851,-0.99597779,-0.99839358,-0.99220004,-0.9951938,-0.99487866,-0.99674205,-0.98865524,-0.99171309,0.49286085,-0.99167148,-0.99039856,-0.99245898,-0.99413809,0.19750964,0.4642619,-0.9927076,-0.9887281,0.10657279,-0.99753168,-0.99874196,0.69958351,-0.99481599,-0.99557375,0.20480589
